"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"CCDC43"	"CCDC43"	-0.391324143850557	0.531427612166184	-0.123475224101763	0.121036862563702	-0.349680047615377	"S01"	0.531427612166184	"IS02"
"UGGT1"	"UGGT1"	-0.884930315862811	0.529638498059861	0.160856671613323	0.402390163728724	-0.517191270403282	"S01"	0.529638498059861	"IS02"
"NSL1"	"NSL1"	0.316510826318126	0.529367020771656	-0.0184585479598034	-0.339381021083211	-0.575132848435571	"S01"	0.529367020771656	"IS02"
"BORA"	"BORA"	0.347920634502956	0.528787872553452	-0.558197622271473	0.0467625744740057	-0.587173038102278	"S01"	0.528787872553452	"IS02"
"UBA2"	"UBA2"	-0.71382021234073	0.527183633597855	0.157942637222513	0.109297562597385	-0.273613687876063	"S01"	0.527183633597855	"IS02"
"TMEM116"	"TMEM116"	0.437095146187197	0.526809047552325	-0.966591018621265	0.50943830135658	-0.914951602154586	"S01"	0.526809047552325	"IS02"
"C6orf136"	"C6orf136"	-1.08310630282569	0.525761551303438	0.230881165046754	0.0914303110093022	0.0850144706340475	"S01"	0.525761551303438	"IS02"
"CEPT1"	"CEPT1"	-0.271147049313583	0.525639331231641	-0.248926669510129	0.378900928555204	-0.714582439220567	"S01"	0.525639331231641	"IS02"
"DENND4C"	"DENND4C"	-0.170711291412388	0.5244670424818	-0.772286955304117	0.378971817450719	-0.257910581890816	"S01"	0.5244670424818	"IS02"
"GFM1"	"GFM1"	-0.345812339547627	0.522897981993997	-0.451216499426575	0.340959617687339	-0.353720761111898	"S01"	0.522897981993997	"IS02"
"ROCK2"	"ROCK2"	-0.229683492538959	0.521581749032925	-0.891538418628045	0.151036210228175	0.272514424817835	"S01"	0.521581749032925	"IS02"
"PSMD1"	"PSMD1"	-0.298189463789249	0.519116859637514	-0.491776044209824	0.505417096104283	-0.596833601927935	"S01"	0.519116859637514	"IS02"
"AGAP4"	"AGAP4"	-0.804113749930609	0.517735577484472	-0.0821064677965595	0.358482138685389	-0.26328437625849	"S01"	0.517735577484472	"IS02"
"ZBTB38"	"ZBTB38"	-0.583743098273939	0.514571070496236	-0.43668988358185	0.112430748386487	0.238829584087418	"S01"	0.514571070496236	"IS02"
"E2F3"	"E2F3"	-0.65275291912576	0.511822515142696	-0.158801787228217	0.454161282234829	-0.479214916452103	"S01"	0.511822515142696	"IS02"
"PDE6D"	"PDE6D"	-0.816447918598442	0.510672661031727	-0.196189238635481	0.468566657131828	-0.276557855614801	"S01"	0.510672661031727	"IS02"
"CDK19"	"CDK19"	-0.979528818411681	0.509676371446076	-0.252135272856772	0.478543571990626	-0.0482580352082341	"S01"	0.509676371446076	"IS02"
"XPOT"	"XPOT"	-0.575547507013164	0.503972872051971	-0.624245119514149	0.501013703312326	-0.1182806323616	"S01"	0.503972872051971	"IS02"
"TFDP1"	"TFDP1"	-0.183474944478896	0.503292268206295	-0.443682146034887	0.227913824107252	-0.349977196880623	"S01"	0.503292268206295	"IS02"
"GINS2"	"GINS2"	-1.19601924019993	0.502533743118984	0.455907769215888	0.360758481555448	-0.39312613794915	"S01"	0.502533743118984	"IS02"
"UBE2C"	"UBE2C"	-0.801933748251964	0.499174271905084	0.232180265881823	0.250421257961171	-0.422680279517193	"S01"	0.499174271905084	"IS02"
"ATP5L"	"ATP5L"	0.382222299649327	0.498915024557651	-0.288109079337454	-0.0504838885480619	-0.73432370053139	"S01"	0.498915024557651	"IS02"
"NDUFAF4"	"NDUFAF4"	-1.46057317319059	0.49776284785482	0.306948859060324	0.321788346104957	0.124943274162117	"S01"	0.49776284785482	"IS02"
"DENND4A"	"DENND4A"	-0.0559195413089758	0.496925171498682	-0.429657081941116	0.343107512067993	-0.665491691626816	"S01"	0.496925171498682	"IS02"
"MRPS9"	"MRPS9"	-0.674368845844221	0.49619799342476	0.279758053013811	0.3572435393496	-0.767064936903738	"S01"	0.49619799342476	"IS02"
"FBXO8"	"FBXO8"	-1.21265997833294	0.49532456348365	-0.0303911951724308	0.436304133183629	0.0517968574163218	"S01"	0.49532456348365	"IS02"
"CCDC112"	"CCDC112"	-1.52127242037459	0.493526968688266	0.195562035871902	0.408597521949878	0.192343680936587	"S01"	0.493526968688266	"IS02"
"CDH1"	"CDH1"	-0.634486223874538	0.49217757537917	0.0308081158860928	0.478595657271615	-0.71291012593927	"S01"	0.49217757537917	"IS02"
"FAM8A1"	"FAM8A1"	0.362387486679328	0.490647083337039	-0.985106039137332	0.0050475873929162	-0.0271583628966374	"S01"	0.490647083337039	"IS02"
"PLA1A"	"PLA1A"	-0.773930450568249	0.48997952081379	0.0473652489884824	0.40514078223147	-0.466146993069297	"S01"	0.48997952081379	"IS02"
"PIK3CG"	"PIK3CG"	-0.36513613176199	0.489578149783648	0.117893371497812	0.268293309722481	-0.796068668834706	"S01"	0.489578149783648	"IS02"
"GART"	"GART"	0.126101144520062	0.48922486105356	-0.288000273379774	0.165517237556311	-0.751384227759763	"S01"	0.48922486105356	"IS02"
"OSBPL9"	"OSBPL9"	-0.952219948011377	0.48853737156925	-0.134575581070031	0.294874313397511	0.0911220939732581	"S01"	0.48853737156925	"IS02"
"ENDOD1"	"ENDOD1"	-0.319930480770491	0.488102889293172	-0.696415968519559	0.470950559862592	-0.257758553219977	"S01"	0.488102889293172	"IS02"
"HMGXB4"	"HMGXB4"	-0.643334280382753	0.480526607518796	-0.220400722169178	0.407552219241765	-0.311466834125247	"S01"	0.480526607518796	"IS02"
"SEC61A2"	"SEC61A2"	-0.623303886195945	0.479464335832809	0.05053543573603	0.347627804424018	-0.538231171691753	"S01"	0.479464335832809	"IS02"
"PHTF1"	"PHTF1"	-0.881901947890943	0.475529601245241	-0.210101955442261	0.183537957944995	0.275148841294039	"S01"	0.475529601245241	"IS02"
"PNN"	"PNN"	-0.468754525311515	0.473957748977258	0.103656352260823	0.200609497454281	-0.54539100666962	"S01"	0.473957748977258	"IS02"
"AEBP2"	"AEBP2"	-0.820907401443062	0.471831084426571	0.114478711662126	0.202456715753637	-0.166249417875287	"S01"	0.471831084426571	"IS02"
"OXCT1"	"OXCT1"	-0.245545537378505	0.470261502707157	-0.0345112725204909	0.309770927756467	-0.797189938810713	"S01"	0.470261502707157	"IS02"
"EEF2KMT"	"EEF2KMT"	-1.31227718173863	0.469269573097057	0.18119181790983	0.282861315997375	0.193015702387228	"S01"	0.469269573097057	"IS02"
"AC009950.1"	"AC009950.1"	-1.12405653587863	0.468653740492147	-0.00349467673723386	0.221531342487833	0.274341857950294	"S01"	0.468653740492147	"IS02"
"UBE2R2"	"UBE2R2"	-0.705660258720291	0.468552170766587	-0.146530644346892	0.093482467334088	0.15172283664897	"S01"	0.468552170766587	"IS02"
"MAGEE1"	"MAGEE1"	-0.858193025588564	0.468522587897844	0.323290689727544	0.285736539979062	-0.467585856921663	"S01"	0.468522587897844	"IS02"
"TMX2"	"TMX2"	-1.19478990292617	0.468155950443655	0.317555337786762	0.333038662024169	-0.156416993695281	"S01"	0.468155950443655	"IS02"
"SMIM14"	"SMIM14"	-0.274436802963548	0.468153674069831	-0.238283200874927	0.0731946623152752	-0.197137550256078	"S01"	0.468153674069831	"IS02"
"SRD5A1"	"SRD5A1"	-0.324372489375156	0.466843954874391	-0.354885233045092	0.0522247364826718	0.0168300815033728	"S01"	0.466843954874391	"IS02"
"BRAF"	"BRAF"	-0.312714932688488	0.465097796653727	-0.626042508521805	0.417935101176656	-0.232660363482521	"S01"	0.465097796653727	"IS02"
"CCDC117"	"CCDC117"	-0.455415693735303	0.46364518662185	-0.358543937301393	0.454733764915766	-0.415511989841529	"S01"	0.46364518662185	"IS02"
"C10orf88"	"C10orf88"	-0.989112210716719	0.463119235799491	-0.149151455596576	0.453017633614314	-0.0470113691863948	"S01"	0.463119235799491	"IS02"
"NDST3"	"NDST3"	-0.772000404016013	0.463079695226175	0.00206307991543444	0.375465269317937	-0.338522556210325	"S01"	0.463079695226175	"IS02"
"ZNF507"	"ZNF507"	0.231273403021107	0.462295333846078	-0.389503890881802	0.361564526877515	-1.00607111348379	"S01"	0.462295333846078	"IS02"
"FAIM"	"FAIM"	-0.844386444040451	0.46197281130969	-0.233208267866081	0.0733676987492348	0.437880699892082	"S01"	0.46197281130969	"IS02"
"ILDR1"	"ILDR1"	-1.36358857057058	0.46083092847516	0.175777729257671	0.375102964624334	0.133239407593148	"S01"	0.46083092847516	"IS02"
"KPNB1"	"KPNB1"	-0.356058096268909	0.460508587679726	0.325841908973761	0.368002397822047	-1.13589054928272	"S01"	0.460508587679726	"IS02"
"AKAP9"	"AKAP9"	-0.136058811677697	0.459344836660401	-0.302356310203888	0.376950509418263	-0.711280909109837	"S01"	0.459344836660401	"IS02"
"ZNF197"	"ZNF197"	-0.535746840968827	0.458123426424208	-0.563566591820095	0.409080347064051	-0.0303005301682215	"S01"	0.458123426424208	"IS02"
"TROAP"	"TROAP"	-0.659005911271121	0.457165711362966	0.208739095804387	0.110112590546351	-0.292937139643066	"S01"	0.457165711362966	"IS02"
"PMAIP1"	"PMAIP1"	-0.897303443504686	0.453671403367431	0.329687861026937	0.313942273850125	-0.451492538072614	"S01"	0.453671403367431	"IS02"
"PAQR3"	"PAQR3"	0.174256162149892	0.451045058086281	-0.752300066752579	0.0482295650920104	-0.0781595513789144	"S01"	0.451045058086281	"IS02"
"COQ2"	"COQ2"	-0.682148620656001	0.449409747480584	-0.398899789758748	0.303563503568034	0.119624239452277	"S01"	0.449409747480584	"IS02"
"COPS7B"	"COPS7B"	-0.424230771864521	0.449062928037728	-0.294574620326691	0.340958979676514	-0.33333904913289	"S01"	0.449062928037728	"IS02"
"MED13"	"MED13"	-0.166068288520432	0.449009627152795	-0.588947380086256	0.360019648775909	-0.328695889709857	"S01"	0.449009627152795	"IS02"
"HMG20A"	"HMG20A"	-0.490637103357254	0.448378341136915	-0.0330145239662491	0.437256543442916	-0.682091545085523	"S01"	0.448378341136915	"IS02"
"RSC1A1"	"RSC1A1"	-1.41247418904744	0.446272682576344	0.256110019227644	0.291764063706971	0.242155359811052	"S01"	0.446272682576344	"IS02"
"SRSF10"	"SRSF10"	-0.387145071197786	0.446248613887443	-0.0462861929439961	0.295369671402507	-0.572934160084878	"S01"	0.446248613887443	"IS02"
"FLVCR1"	"FLVCR1"	-0.833154262675288	0.442739712692895	-0.0213025371417433	0.420776312787686	-0.283015228260187	"S01"	0.442739712692895	"IS02"
"ATM"	"ATM"	0.298265568565307	0.442519892114383	-0.400403112064306	0.404938177130451	-1.10415447665544	"S01"	0.442519892114383	"IS02"
"NUP133"	"NUP133"	-0.262058268473909	0.442450326066784	-0.690355168621625	0.38428899747428	-0.13864950195711	"S01"	0.442450326066784	"IS02"
"PSTK"	"PSTK"	-1.31225535164355	0.441364882439372	0.125102572875735	0.440027924365752	0.0637680107885134	"S01"	0.441364882439372	"IS02"
"DDX52"	"DDX52"	-0.578439437495207	0.441316115263397	0.115281865702159	0.154009596536086	-0.322944311906142	"S01"	0.441316115263397	"IS02"
"C1orf174"	"C1orf174"	-1.36288852677062	0.440591902546344	0.0992623383036003	0.380459975004484	0.235715208328537	"S01"	0.440591902546344	"IS02"
"SRR"	"SRR"	-1.43168614478063	0.439239804914926	0.18906606219668	0.432628568967438	0.14072919112233	"S01"	0.439239804914926	"IS02"
"APH1B"	"APH1B"	0.0662125019256888	0.43825787859921	-0.517911883432473	0.141963197866595	-0.330706087598463	"S01"	0.43825787859921	"IS02"
"NDUFAB1"	"NDUFAB1"	-0.879818686189182	0.432429415074314	0.279714126338499	0.155177460436783	-0.155982427277306	"S01"	0.432429415074314	"IS02"
"PDCD6IP"	"PDCD6IP"	-0.474737716350422	0.431102964869616	-0.294735862466068	0.317719246120033	-0.218259232497852	"S01"	0.431102964869616	"IS02"
"PRKD3"	"PRKD3"	-0.686502116324857	0.430334578838062	-0.256875293278073	0.192401678371169	0.159180107585009	"S01"	0.430334578838062	"IS02"
"ERO1B"	"ERO1B"	0.126449909899236	0.430121485182733	-0.749167775783414	0.339132691782383	-0.422941048474882	"S01"	0.430121485182733	"IS02"
"HHLA1"	"HHLA1"	0.365506329596995	0.429414016159316	-0.405742214749484	-0.282953346151492	-0.153014539412869	"S01"	0.429414016159316	"IS02"
"OSBPL3"	"OSBPL3"	-0.372221935961367	0.426456474033521	-0.216467064433307	0.38066654331355	-0.501867203823075	"S01"	0.426456474033521	"IS02"
"ZNF200"	"ZNF200"	0.0397702480251584	0.420527224561318	-0.446401499347037	0.296603762598943	-0.579238374663798	"S01"	0.420527224561318	"IS02"
"ZNF816"	"ZNF816"	-0.93408964408811	0.419235937439551	0.269883788075284	0.26215606235465	-0.22252354994906	"S01"	0.419235937439551	"IS02"
"SEC22A"	"SEC22A"	-1.00769341735434	0.418828153215965	0.249199575806577	0.25478473986771	-0.107195031089748	"S01"	0.418828153215965	"IS02"
"UBE2A"	"UBE2A"	-0.0952671686280092	0.418166923057973	-0.360590879673192	0.269095296981884	-0.479007408480359	"S01"	0.418166923057973	"IS02"
"GPT2"	"GPT2"	-1.09764580163791	0.418060682694781	0.225732454720877	0.0810916916259129	0.271966708764855	"S01"	0.418060682694781	"IS02"
"POLR1B"	"POLR1B"	0.110525352432318	0.41770596439324	-0.00944770400489289	0.0601966595694921	-0.782540911025147	"S01"	0.41770596439324	"IS02"
"SH3KBP1"	"SH3KBP1"	-0.55817908401924	0.417508645295101	0.0869158212082888	0.37051519219065	-0.596768654286129	"S01"	0.417508645295101	"IS02"
"GEMIN2"	"GEMIN2"	-1.14461167023373	0.414888465896676	0.248642965067108	0.398839980670209	-0.159002672788391	"S01"	0.414888465896676	"IS02"
"B4GALNT2"	"B4GALNT2"	-0.217187143216025	0.412694722994908	-0.95937194639977	0.33148804457517	0.221174684116914	"S01"	0.412694722994908	"IS02"
"HMCES"	"HMCES"	-0.204022894883319	0.41139091546869	0.106659537934225	0.297782320560057	-0.896503393491567	"S01"	0.41139091546869	"IS02"
"STAU1"	"STAU1"	-0.826804587257555	0.411106392452389	-0.115834446352327	0.228442825883024	0.136451196920152	"S01"	0.411106392452389	"IS02"
"PSMD14"	"PSMD14"	-0.901975510730026	0.40994188341446	0.296651992121012	0.327035496091103	-0.368630248871337	"S01"	0.40994188341446	"IS02"
"UBE3A"	"UBE3A"	0.0909022939362039	0.409517098388386	-0.885443058450974	0.332460021408491	-0.197545920865604	"S01"	0.409517098388386	"IS02"
"TCEAL8"	"TCEAL8"	-0.754276776639146	0.409140336986775	0.151609276876297	-0.123466214345431	0.281670099157775	"S01"	0.409140336986775	"IS02"
"CDKL1"	"CDKL1"	-0.86377915187598	0.407156850735242	-0.150536773700081	0.291099295069295	0.129297528259624	"S01"	0.407156850735242	"IS02"
"OXA1L"	"OXA1L"	-0.517468359771695	0.405879788607522	0.094659342070277	0.343884388125766	-0.595308733977739	"S01"	0.405879788607522	"IS02"
"BRCA2"	"BRCA2"	0.00630009315796066	0.402569864651344	-0.0737319362179238	0.168859488036426	-0.734473725248576	"S01"	0.402569864651344	"IS02"
"SPTLC2"	"SPTLC2"	-0.0398074199705004	0.401948044816579	-0.344521888324536	-0.0973592115832164	-0.00168866702639339	"S01"	0.401948044816579	"IS02"
"NUCKS1"	"NUCKS1"	-0.476193207603598	0.397551265119339	-0.416596867747789	0.307413413418469	-0.0229333333413535	"S01"	0.397551265119339	"IS02"
"TMEM41A"	"TMEM41A"	-0.607186963579915	0.388628378505292	-0.203648360611201	0.328779723700493	-0.126829689575255	"S01"	0.388628378505292	"IS02"
"BIRC5"	"BIRC5"	-0.271789565235467	0.388467501311334	0.20894276629344	0.27987716176891	-0.874022109775297	"S01"	0.388467501311334	"IS02"
"CCPG1"	"CCPG1"	-0.245572268666027	0.386242803646603	-0.0743035787967055	-0.220100477910038	0.134649256548754	"S01"	0.386242803646603	"IS02"
"OXR1"	"OXR1"	0.0990807733571181	0.385779578123826	-0.746002020491159	0.14166682135982	-0.046637059120187	"S01"	0.385779578123826	"IS02"
"DHRS7"	"DHRS7"	-1.47763536191498	0.384365808283506	0.353076901436116	0.318201636266336	0.257298700573597	"S01"	0.384365808283506	"IS02"
"HJURP"	"HJURP"	-0.160127760968595	0.384269552108458	0.22470354610896	0.157052837882241	-0.830226817935706	"S01"	0.384269552108458	"IS02"
"ZNF571"	"ZNF571"	-0.0969440512495502	0.38389388335726	-0.450614705509967	0.365460488236413	-0.472220795370272	"S01"	0.38389388335726	"IS02"
"WDR3"	"WDR3"	-0.284072210621974	0.382215836391407	-0.122503289832671	0.210928678923361	-0.392493244951295	"S01"	0.382215836391407	"IS02"
"GXYLT1"	"GXYLT1"	0.15195804574649	0.379578471185864	-0.86215990445784	0.273976077171302	-0.163555757341199	"S01"	0.379578471185864	"IS02"
"CLTC"	"CLTC"	-0.697338204817396	0.379138707512463	0.110858523912552	0.122345834094543	-0.0534642662173028	"S01"	0.379138707512463	"IS02"
"GATAD2B"	"GATAD2B"	-0.0451253843920435	0.377736902027016	0.0479917148496921	0.177318302814281	-0.786887433981585	"S01"	0.377736902027016	"IS02"
"ISOC1"	"ISOC1"	-0.085943500740198	0.376284693164756	0.223709600337098	-0.112939312826306	-0.507150336328241	"S01"	0.376284693164756	"IS02"
"XIAP"	"XIAP"	-0.285896818779604	0.375720467217466	0.291493844377379	-0.120600348539618	-0.346811456817357	"S01"	0.375720467217466	"IS02"
"ACAT1"	"ACAT1"	-0.689709792356336	0.368812195768447	-0.326700737447855	0.20813654259955	0.301209925646373	"S01"	0.368812195768447	"IS02"
"DDX42"	"DDX42"	-0.613170844721014	0.365085646871277	-0.0165389228423418	0.295727543388384	-0.241777425321814	"S01"	0.365085646871277	"IS02"
"HTATIP2"	"HTATIP2"	-0.547410771491101	0.365036947543378	0.0131598171338141	0.0932056526597843	-0.0518955394182032	"S01"	0.365036947543378	"IS02"
"BNIP2"	"BNIP2"	-0.0368288715574814	0.363371303108534	-0.333295992757387	-0.0631316210468245	-0.0131855089278398	"S01"	0.363371303108534	"IS02"
"COPB2"	"COPB2"	-0.322575753493212	0.363209376879869	-0.264086224496713	-0.116786355000708	0.307177716075635	"S01"	0.363209376879869	"IS02"
"MRPS18C"	"MRPS18C"	-0.42766085210559	0.360396817589968	0.227593376752777	0.169888555056183	-0.522025927985142	"S01"	0.360396817589968	"IS02"
"ADH5"	"ADH5"	-0.705694611252809	0.359549883424273	0.0346728028211941	0.146770955046306	0.0300269195206453	"S01"	0.359549883424273	"IS02"
"HNRNPA2B1"	"HNRNPA2B1"	0.295198126891865	0.357942593725034	-0.520315939352366	0.0721874249359253	-0.368467371181184	"S01"	0.357942593725034	"IS02"
"MYBL1"	"MYBL1"	-0.306818877286975	0.357509661439446	-0.103310689948437	0.154577928753852	-0.27153123542713	"S01"	0.357509661439446	"IS02"
"SDHA"	"SDHA"	-0.238029870871167	0.356940082504545	-0.0159084440955598	-0.00153807714360864	-0.214319378005377	"S01"	0.356940082504545	"IS02"
"TEX261"	"TEX261"	-0.0496279823063294	0.349937922405924	0.24249741259592	-0.321666526044525	-0.227089049061498	"S01"	0.349937922405924	"IS02"
"ST6GALNAC5"	"ST6GALNAC5"	-1.12145323077623	0.349196159803331	-0.00986420846784387	0.32298870151649	0.29720814385508	"S01"	0.349196159803331	"IS02"
"RSAD2"	"RSAD2"	-0.211984231183706	0.34526993437293	-0.0564637211363666	-0.0200143717127007	-0.156127252916611	"S01"	0.34526993437293	"IS02"
"KLHDC10"	"KLHDC10"	-0.541692587672664	0.3428667929411	0.0213022641354613	0.155428206628472	-0.126737953094326	"S01"	0.3428667929411	"IS02"
"UBXN4"	"UBXN4"	0.123663589769239	0.340607121853794	-0.44138062976298	0.179270912412751	-0.395413678709409	"S01"	0.340607121853794	"IS02"
"CHEK1"	"CHEK1"	-0.106958326259286	0.335357196529695	-0.267535177987397	0.227595164403444	-0.390857862474324	"S01"	0.335357196529695	"IS02"
"SYNE4"	"SYNE4"	-1.01474281543481	0.33473400412735	0.192964854409523	0.267585102250311	0.0601351422044199	"S01"	0.33473400412735	"IS02"
"ZBTB21"	"ZBTB21"	-0.699808146645539	0.329182751337812	-0.172409298825183	0.204421407286897	0.206066720418757	"S01"	0.329182751337812	"IS02"
"CD244"	"CD244"	-0.472596117205517	0.321892670661419	0.19490154424303	0.27409457785249	-0.534838799817824	"S01"	0.321892670661419	"IS02"
"DARS2"	"DARS2"	0.0184241448104878	0.319379794824337	-0.400079663891115	0.134534400951346	-0.228652724378406	"S01"	0.319379794824337	"IS02"
"SLC25A44"	"SLC25A44"	0.158872398379285	0.315321590198639	-0.264948295369368	0.13638335110346	-0.527739123409657	"S01"	0.315321590198639	"IS02"
"NDUFS1"	"NDUFS1"	-0.75137314061504	0.314219076652663	-0.106509979037423	0.252803490672186	0.142340245974663	"S01"	0.314219076652663	"IS02"
"ESF1"	"ESF1"	-0.664018388072996	0.311308015450396	0.0991713072405882	0.251061475381817	-0.170599873025288	"S01"	0.311308015450396	"IS02"
"ZNF664"	"ZNF664"	-0.577684124763567	0.310816713409435	-0.247880004726858	0.239682422207635	0.126581323840688	"S01"	0.310816713409435	"IS02"
"RFWD3"	"RFWD3"	0.172894048118097	0.310704877208431	0.123703231454097	0.183255251193965	-1.02581815405423	"S01"	0.310704877208431	"IS02"
"TTPAL"	"TTPAL"	0.149567938343316	0.308420829768711	-0.402788433318592	0.275599341580762	-0.561301078710044	"S01"	0.308420829768711	"IS02"
"CASP10"	"CASP10"	-0.152663135378826	0.305078688871629	-0.412994465031767	0.19964998642764	-0.099788505190346	"S01"	0.305078688871629	"IS02"
"FCF1"	"FCF1"	-0.632962191839273	0.300586643554498	0.109298665732894	0.135371963216684	-0.0325966639028654	"S01"	0.300586643554498	"IS02"
"CS"	"CS"	-0.753309784970907	0.299758033427809	0.258048604886191	0.22669883683757	-0.191966221300159	"S01"	0.299758033427809	"IS02"
"SRI"	"SRI"	-0.459007054128635	0.292976082863215	0.0514854768301687	0.00379794253010767	0.0392511658549254	"S01"	0.292976082863215	"IS02"
"ALKBH5"	"ALKBH5"	-0.884828290985799	0.29169243873345	0.115810917798602	0.254366470737191	0.0788361951644439	"S01"	0.29169243873345	"IS02"
"PDCD5"	"PDCD5"	-0.919129247462719	0.291593783223933	0.179061292525205	0.094353013517325	0.281550249605412	"S01"	0.291593783223933	"IS02"
"SLC24A4"	"SLC24A4"	-0.234355434855992	0.29141593431721	0.108053988241519	0.271321888616457	-0.658524863133076	"S01"	0.29141593431721	"IS02"
"ENSA"	"ENSA"	-0.0641826692645935	0.2463885102395	0.0041557361217058	0.167323947878306	-0.5205683296891	"S01"	0.2463885102395	"IS02"
"CRCP"	"CRCP"	-0.199770611445023	0.245647557342282	0.12465306889443	-0.0685836428198684	-0.156076560645087	"S01"	0.245647557342282	"IS02"
"SUPT4H1"	"SUPT4H1"	-0.285546880250912	0.210271744616044	0.187734812730905	0.00824481516727779	-0.191763701571966	"S01"	0.210271744616044	"IS02"
"HSPA9"	"HSPA9"	0.0388551357945566	0.196435494509598	0.127147389321341	-0.0412993875464156	-0.394540844030649	"S01"	0.196435494509598	"IS02"
"DLL1"	"DLL1"	-0.65188400543158	0.19351134299334	0.0604583859904767	0.150017269453818	0.169259759399216	"S01"	0.19351134299334	"IS02"
"EP400"	"EP400"	-0.258303719844348	-0.152373508012335	-0.143094092480698	1.10784667487967	-0.959284176264756	"S02"	1.10784667487967	"IS04"
"KANSL3"	"KANSL3"	-0.0731795124397146	-0.105241768087577	-0.850582132281477	1.03253170473891	-0.354816887298918	"S02"	1.03253170473891	"IS04"
"TAOK2"	"TAOK2"	-0.105354510723014	-0.537882136246805	-0.266248928913943	0.949219067586197	-0.227000536318312	"S02"	0.949219067586197	"IS04"
"SPATA5"	"SPATA5"	-0.569347561916842	0.352237094867846	-0.730192557004966	0.907129986731175	-0.390219754532936	"S02"	0.907129986731175	"IS04"
"PGBD4"	"PGBD4"	-0.260614159336133	0.544863771668618	-0.744000975383715	0.877202990958565	-0.942752479482444	"S02"	0.877202990958565	"IS04"
"WDR4"	"WDR4"	0.183272115669739	-0.340793644038447	-0.227344139208292	0.868872838489233	-0.747099553547572	"S02"	0.868872838489233	"IS04"
"CIZ1"	"CIZ1"	-0.530134628921898	-0.495416122438113	0.40106877209235	0.867703459146257	-0.418761541344665	"S02"	0.867703459146257	"IS04"
"RER1"	"RER1"	-0.351125215590405	-0.0120026911706335	-0.383989112148761	0.85757518193532	-0.426896568180668	"S02"	0.85757518193532	"IS04"
"METTL3"	"METTL3"	0.201453976917213	0.239900335163246	-0.898300626564204	0.855407839906897	-0.831179016256391	"S02"	0.855407839906897	"IS04"
"ZNF785"	"ZNF785"	-0.453662524837168	0.151249295773892	-0.435459313937458	0.854633413011855	-0.480839367799648	"S02"	0.854633413011855	"IS04"
"ZNF445"	"ZNF445"	-0.384856347404486	0.111065786961549	-0.641772914715118	0.853893028291038	-0.276702542327701	"S02"	0.853893028291038	"IS04"
"SPECC1L"	"SPECC1L"	-0.590073936000527	0.168915006064441	-0.821169125810115	0.853259364657013	0.0653516449213204	"S02"	0.853259364657013	"IS04"
"FOXK1"	"FOXK1"	-0.593567317871572	-0.143328728415644	-0.192341666199665	0.851784922267761	-0.173879234618259	"S02"	0.851784922267761	"IS04"
"ZNF316"	"ZNF316"	-0.0783080106525495	-0.683635190653564	0.0916797185706235	0.832191053573005	-0.270781304045581	"S02"	0.832191053573005	"IS04"
"MAVS"	"MAVS"	-0.269492958638671	0.0550069731147808	-0.459958609474378	0.81843769422987	-0.471661487409537	"S02"	0.81843769422987	"IS04"
"HERC2"	"HERC2"	-0.190258007311202	-0.369083455639117	-0.351867949866605	0.813233082698953	-0.0775407293189808	"S02"	0.813233082698953	"IS04"
"NISCH"	"NISCH"	-0.404609608214278	-0.661423721120288	0.150500594359198	0.803277459575314	0.0385799756864878	"S02"	0.803277459575314	"IS04"
"GIGYF1"	"GIGYF1"	-0.415068772950236	-0.743885329184324	0.260254339819101	0.80039595244299	0.0505681880005597	"S02"	0.80039595244299	"IS04"
"KIAA2026"	"KIAA2026"	-0.498483436715705	-0.0394978260091541	0.242719038369441	0.799704251319216	-0.819255622332284	"S02"	0.799704251319216	"IS04"
"RTEL1"	"RTEL1"	-0.407018228398	-0.60950861546506	0.236115236785189	0.798396610860398	-0.116719134128053	"S02"	0.798396610860398	"IS04"
"HEXDC"	"HEXDC"	-0.307908895222367	-0.333470517314058	0.22952997136803	0.797579031564205	-0.603283794287408	"S02"	0.797579031564205	"IS04"
"ZNF862"	"ZNF862"	-0.120275842411849	0.0536749323351315	-0.384909162806295	0.796079983667782	-0.683988910955193	"S02"	0.796079983667782	"IS04"
"ABAT"	"ABAT"	-0.529694154675485	0.134951425124781	-0.193849111506036	0.793947560252535	-0.546957756748475	"S02"	0.793947560252535	"IS04"
"SH3YL1"	"SH3YL1"	-0.562514022677913	0.399053264928142	-0.808599070401461	0.789550877772415	-0.207002655379306	"S02"	0.789550877772415	"IS04"
"DNAJC30"	"DNAJC30"	-0.607173844013996	0.0346666965637233	-0.27344385628321	0.78901074323471	-0.227817736241888	"S02"	0.78901074323471	"IS04"
"ATG4B"	"ATG4B"	-0.20790786371819	-0.492418008337295	0.393607325240052	0.785060564789759	-0.651915666690697	"S02"	0.785060564789759	"IS04"
"GRHPR"	"GRHPR"	-0.76158572234485	-0.154356400787004	0.0667614992164194	0.783332470549925	-0.152949637197088	"S02"	0.783332470549925	"IS04"
"DHX38"	"DHX38"	-0.493594745960848	-0.392271752617811	0.388802879607326	0.780916362707277	-0.4634812869128	"S02"	0.780916362707277	"IS04"
"NARFL"	"NARFL"	-0.737262386686955	-0.094203479416057	0.332618969350303	0.776733812725177	-0.541997032708025	"S02"	0.776733812725177	"IS04"
