"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"ARHGAP4"	"ARHGAP4"	0.245922542172247	-0.679232307130261	0.331463161469016	"S03"	0.331463161469016	"IS03"
"NSF"	"NSF"	0.216266177822998	-0.639675621854974	0.331190121169768	"S03"	0.331190121169768	"IS03"
"ILF3"	"ILF3"	0.287497579064612	-0.730152110904324	0.327595723780563	"S03"	0.327595723780563	"IS03"
"FANCG"	"FANCG"	0.250116517188621	-0.666734206742852	0.314543587267906	"S03"	0.314543587267906	"IS03"
"SLA"	"SLA"	0.239191911373498	-0.651176188365423	0.313518431276149	"S03"	0.313518431276149	"IS03"
"HEXA"	"HEXA"	-0.23297516845242	-0.0250569968385007	0.312614630591854	"S03"	0.312614630591854	"IS03"
"ACTR8"	"ACTR8"	0.046377878053329	-0.394632455024568	0.312341521433198	"S03"	0.312341521433198	"IS03"
"BAP1"	"BAP1"	-0.158035412283435	-0.118141855902361	0.306862952087012	"S03"	0.306862952087012	"IS03"
"MED24"	"MED24"	-0.0188128552789908	-0.290991290199698	0.296099755655923	"S03"	0.296099755655923	"IS03"
"ARHGEF2"	"ARHGEF2"	-0.0452457952040124	-0.25341464419821	0.29368229724239	"S03"	0.29368229724239	"IS03"
"TRPM7"	"TRPM7"	0.287718048126595	-0.690603847674106	0.290252661312923	"S03"	0.290252661312923	"IS03"
"DYNLL2"	"DYNLL2"	0.146702554691367	-0.495611133082589	0.28248555544334	"S03"	0.28248555544334	"IS03"
"SREBF1"	"SREBF1"	-0.163914180291242	-0.0740621855574081	0.272841811918097	"S03"	0.272841811918097	"IS03"
"BAZ1A"	"BAZ1A"	-0.012389271716399	-0.273449005010221	0.271685155008622	"S03"	0.271685155008622	"IS03"
"SLC25A44"	"SLC25A44"	-0.0209204994880671	-0.261910022707922	0.271456886176377	"S03"	0.271456886176377	"IS03"
"RAD51D"	"RAD51D"	0.16872561046077	-0.510744878051299	0.269339569692781	"S03"	0.269339569692781	"IS03"
"KIAA0100"	"KIAA0100"	0.103402447818835	-0.419791394724872	0.265154594286605	"S03"	0.265154594286605	"IS03"
"FAM219B"	"FAM219B"	0.234570618767902	-0.585879074078281	0.25804915622922	"S03"	0.25804915622922	"IS03"
"LIFR"	"LIFR"	0.161185091038987	-0.483931797397492	0.253565058937869	"S03"	0.253565058937869	"IS03"
"MAPKAP1"	"MAPKAP1"	0.156767143759231	-0.477172835123484	0.252712521179787	"S03"	0.252712521179787	"IS03"
"KIAA0040"	"KIAA0040"	0.180632040685911	-0.505264729178679	0.249426720732202	"S03"	0.249426720732202	"IS03"
"THRAP3"	"THRAP3"	0.0110459696632032	-0.280612616018282	0.249316029301207	"S03"	0.249316029301207	"IS03"
"KCTD5"	"KCTD5"	0.0289892229428826	-0.302399824877772	0.247469620714722	"S03"	0.247469620714722	"IS03"
"ZNF195"	"ZNF195"	-0.101895064296235	-0.12830660188979	0.246718980140116	"S03"	0.246718980140116	"IS03"
"ZNF320"	"ZNF320"	0.0431116116126781	-0.310942678166848	0.237950778058149	"S03"	0.237950778058149	"IS03"
"ZCCHC6"	"ZCCHC6"	0.115645526500724	-0.403076936931897	0.234293791757489	"S03"	0.234293791757489	"IS03"
"USP32"	"USP32"	0.127032645465822	-0.417608388081228	0.233782733087783	"S03"	0.233782733087783	"IS03"
"SEL1L"	"SEL1L"	-0.154126452788635	-0.0450715412624305	0.233521424245211	"S03"	0.233521424245211	"IS03"
"EIF3M"	"EIF3M"	0.187588217633827	-0.496891315316593	0.232945342273117	"S03"	0.232945342273117	"IS03"
"PNPO"	"PNPO"	-0.22413526084776	0.0496835077050591	0.231588164074985	"S03"	0.231588164074985	"IS03"
"ZBTB10"	"ZBTB10"	-0.0277863777927734	-0.209956060531859	0.231280028722261	"S03"	0.231280028722261	"IS03"
"ERO1A"	"ERO1A"	-0.0745735069514442	-0.135362421606663	0.219425801528892	"S03"	0.219425801528892	"IS03"
"TSPAN14"	"TSPAN14"	-0.0913232324678808	-0.104354078004365	0.211147839676482	"S03"	0.211147839676482	"IS03"
"STAT5A"	"STAT5A"	0.0491792900229944	-0.289848746693701	0.210648828855303	"S03"	0.210648828855303	"IS03"
"FKTN"	"FKTN"	0.186025933395879	-0.469497941278505	0.209207766647816	"S03"	0.209207766647816	"IS03"
"TRIOBP"	"TRIOBP"	-0.16354623009626	-0.00592167167738156	0.208515577811366	"S03"	0.208515577811366	"IS03"
"DYNC1H1"	"DYNC1H1"	-0.222401714242002	0.0752988079343906	0.205427005451287	"S03"	0.205427005451287	"IS03"
"GOLGA3"	"GOLGA3"	-0.181639193640771	0.0246911612607445	0.202275329615768	"S03"	0.202275329615768	"IS03"
"SERBP1"	"SERBP1"	0.064596611723225	-0.300085188417083	0.201110378696819	"S03"	0.201110378696819	"IS03"
"CHKA"	"CHKA"	-0.0628690462929582	-0.126867342115789	0.196937641371245	"S03"	0.196937641371245	"IS03"
"ATP6V1H"	"ATP6V1H"	-0.0291487389556021	-0.171416606403225	0.196846878050488	"S03"	0.196846878050488	"IS03"
"RNF123"	"RNF123"	0.12589327503403	-0.366160376232086	0.186973370870464	"S03"	0.186973370870464	"IS03"
"CHPF2"	"CHPF2"	0.00813187306500972	-0.209247383271288	0.186040299684146	"S03"	0.186040299684146	"IS03"
"USO1"	"USO1"	0.124592845709064	-0.356584049839769	0.179611136200614	"S03"	0.179611136200614	"IS03"
"TFG"	"TFG"	0.0927554268075408	-0.303125929375532	0.169014720362351	"S03"	0.169014720362351	"IS03"
"MROH1"	"MROH1"	-0.00112722713582596	-0.177937354415748	0.168183503541729	"S03"	0.168183503541729	"IS03"
"SEC31A"	"SEC31A"	-0.0269803582193429	-0.142189448214673	0.166760605421576	"S03"	0.166760605421576	"IS03"
"NDUFS2"	"NDUFS2"	-0.0755108777254252	-0.0758689705184154	0.164824585862547	"S03"	0.164824585862547	"IS03"
"PLEKHM1"	"PLEKHM1"	-0.149066043311457	0.0309068670759715	0.156025097431556	"S03"	0.156025097431556	"IS03"
"CNP"	"CNP"	0.1382733915503	-0.343361312245632	0.150239266009978	"S03"	0.150239266009978	"IS03"
"PLA2G4C"	"PLA2G4C"	0.0525574928809063	-0.228834847385668	0.149266726185077	"S03"	0.149266726185077	"IS03"
"ATG9A"	"ATG9A"	-0.03325323557143	-0.107677122973598	0.142196247502076	"S03"	0.142196247502076	"IS03"
"PGGT1B"	"PGGT1B"	0.0710203523787708	-0.233492378433665	0.130719450166619	"S03"	0.130719450166619	"IS03"
"PAFAH2"	"PAFAH2"	0.0576317759451541	-0.199264437833	0.115252417223213	"S03"	0.115252417223213	"IS03"
"DCTD"	"DCTD"	-0.0839752966404211	-0.00759331260373028	0.111332874823917	"S03"	0.111332874823917	"IS03"
"KCNMA1"	"KCNMA1"	-0.0691471297954405	-0.015978102450779	0.100789987023362	"S03"	0.100789987023362	"IS03"
"NUFIP2"	"NUFIP2"	0.0220575076214013	-0.109958106799549	0.0756922131543279	"S03"	0.0756922131543279	"IS03"
"SCP2"	"SCP2"	-0.0881655642577112	0.0554332995392716	0.057456878183016	"S03"	0.057456878183016	"IS03"
"PAFAH1B2"	"PAFAH1B2"	0.0461375557387899	-0.119920862114108	0.0551465651160248	"S03"	0.0551465651160248	"IS03"
"UBE2L6"	"UBE2L6"	-0.014826680280321	-0.0379657402771397	0.0539864116275977	"S03"	0.0539864116275977	"IS03"
