"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"B3GNT5"	"B3GNT5"	1.04982962077798	-0.862275001471457	-0.279101763074783	-0.117864610673639	"S01"	1.04982962077798	"IS01"
"NLRP3"	"NLRP3"	1.04858351737485	-0.768285743424386	-0.491961626102428	0.0363353833272184	"S01"	1.04858351737485	"IS01"
"VSIG4"	"VSIG4"	1.04230114959817	-1.25143779678542	-0.612691867124111	0.752477644050878	"S01"	1.04230114959817	"IS01"
"PEA15"	"PEA15"	1.03825897888099	-1.11728055001428	-0.0540079474170714	-0.0829031572208674	"S01"	1.03825897888099	"IS01"
"OSM"	"OSM"	1.03723646941256	-0.713210772243562	-0.0631442768270536	-0.537967075617562	"S01"	1.03723646941256	"IS01"
"FPR3"	"FPR3"	1.02958736091613	-1.01620723470752	-0.0767603843450976	-0.159919526215673	"S01"	1.02958736091613	"IS01"
"SLC7A8"	"SLC7A8"	1.02896892821868	-0.608675938675273	-0.811708970557661	0.271291006585362	"S01"	1.02896892821868	"IS01"
"S100A10"	"S100A10"	1.02540808955472	-1.34965651570866	0.0928481669403022	0.0236707017468602	"S01"	1.02540808955472	"IS01"
"MYO1B"	"MYO1B"	1.02539505247271	-0.553510923599284	-0.30357846919194	-0.411261434609752	"S01"	1.02539505247271	"IS01"
"S100A9"	"S100A9"	1.0249817248703	-0.839463710648804	-0.811352955513446	0.54352292133324	"S01"	1.0249817248703	"IS01"
"OSCAR"	"OSCAR"	1.02398475657199	-0.985149030324706	-0.631162150160929	0.492372826167238	"S01"	1.02398475657199	"IS01"
"F13A1"	"F13A1"	1.0219172730125	-0.877888400515018	-0.432311250439209	0.1270300281789	"S01"	1.0219172730125	"IS01"
"PLK3"	"PLK3"	1.02180816954089	-0.667213408456541	-0.194471448332769	-0.4085862816571	"S01"	1.02180816954089	"IS01"
"S100A8"	"S100A8"	1.02057854864584	-0.729109006742768	-0.783509722404666	0.38773391076822	"S01"	1.02057854864584	"IS01"
"FBP1"	"FBP1"	1.01855280044476	-0.890997013910184	-0.375630085513438	0.0773080193358547	"S01"	1.01855280044476	"IS01"
"LPIN3"	"LPIN3"	1.01175331411786	-0.907042095816936	-0.100836282991059	-0.231948580062828	"S01"	1.01175331411786	"IS01"
"RXRA"	"RXRA"	1.01022170693979	-0.209836880475145	-0.844108946858889	-0.124541167295292	"S01"	1.01022170693979	"IS01"
"RNF24"	"RNF24"	1.00717117064629	-0.31377394738116	-0.741309159672196	-0.12617297469934	"S01"	1.00717117064629	"IS01"
"B4GALT1"	"B4GALT1"	1.00184044580285	-0.868621966418808	-0.445273653086982	0.160105993267179	"S01"	1.00184044580285	"IS01"
"ASGR2"	"ASGR2"	0.998738711980651	-0.978646590814	-0.45328787521067	0.301601600428514	"S01"	0.998738711980651	"IS01"
"C5AR1"	"C5AR1"	0.994613783409797	-0.853866331856659	-0.0385176694156104	-0.346174842150063	"S01"	0.994613783409797	"IS01"
"STX3"	"STX3"	0.994351224940811	-0.467027819582065	-0.639465944025994	-0.0559758335911005	"S01"	0.994351224940811	"IS01"
"KREMEN1"	"KREMEN1"	0.991029484077818	-0.788778220637293	-0.201346312729336	-0.216681291570218	"S01"	0.991029484077818	"IS01"
"SLC26A6"	"SLC26A6"	0.988441643393492	-0.915145695991793	-0.353247736047033	0.119620000584716	"S01"	0.988441643393492	"IS01"
"SPP1"	"SPP1"	0.988237193401602	-1.04462704229658	0.145205741417355	-0.342013730900558	"S01"	0.988237193401602	"IS01"
"PYGL"	"PYGL"	0.987356899244014	-0.489221753601889	-0.847101418614826	0.234276055108611	"S01"	0.987356899244014	"IS01"
"SPRED1"	"SPRED1"	0.98561901305778	-0.696025461837905	-0.8319918271371	0.457514144578821	"S01"	0.98561901305778	"IS01"
"TBX3"	"TBX3"	0.984674745087158	-1.0202594011225	0.0374565168661168	-0.233020861583184	"S01"	0.984674745087158	"IS01"
"MSR1"	"MSR1"	0.98280876787815	-1.21710666681424	-0.397361339398693	0.531099740442884	"S01"	0.98280876787815	"IS01"
"S100A11"	"S100A11"	0.970385391138403	-0.940817678711005	-0.290888890843205	0.0978817219054984	"S01"	0.970385391138403	"IS01"
"KDELR2"	"KDELR2"	0.969203405081384	-0.333537507822532	-0.508133700453726	-0.336743573680643	"S01"	0.969203405081384	"IS01"
"PFKFB4"	"PFKFB4"	0.966487304699103	-0.799032680228488	-0.674133205769922	0.409569214092521	"S01"	0.966487304699103	"IS01"
"CSF3R"	"CSF3R"	0.962225257860388	-0.827465930399421	-0.802375067836238	0.605801497298544	"S01"	0.962225257860388	"IS01"
"DAB2"	"DAB2"	0.961926079464486	-0.676259996830276	-0.563529263810401	0.138048086108038	"S01"	0.961926079464486	"IS01"
"ADM"	"ADM"	0.961036705677082	-1.24917618626694	-0.246674139462115	0.413516780943615	"S01"	0.961036705677082	"IS01"
"RAB34"	"RAB34"	0.958242359420942	-0.751576440839411	-0.390168194802276	0.0175634406062187	"S01"	0.958242359420942	"IS01"
"SPINT2"	"SPINT2"	0.954814977534	-0.112092186768218	-0.747125520368882	-0.279738263298374	"S01"	0.954814977534	"IS01"
"HLX"	"HLX"	0.953809152205314	-0.834866383562787	-0.456523221144742	0.201570180169286	"S01"	0.953809152205314	"IS01"
"PDGFC"	"PDGFC"	0.952370761879025	-0.840323819394144	-0.263411907076055	-0.0271343410726643	"S01"	0.952370761879025	"IS01"
"ETS2"	"ETS2"	0.951101309414483	-0.568077830504026	-0.506878136939155	-0.0416630701818977	"S01"	0.951101309414483	"IS01"
"QSOX1"	"QSOX1"	0.950800475825912	-0.114744654165384	-0.762636923323579	-0.252052663173982	"S01"	0.950800475825912	"IS01"
"LILRB3"	"LILRB3"	0.942637248521127	-0.915397388761617	-0.683901706779504	0.589381173084877	"S01"	0.942637248521127	"IS01"
"ARPIN"	"ARPIN"	0.942277078646355	-0.787845965290207	-0.651282813352088	0.402209206466858	"S01"	0.942277078646355	"IS01"
"IL1RN"	"IL1RN"	0.940842956203359	-0.83149989412801	-0.579263599468008	0.366335184741762	"S01"	0.940842956203359	"IS01"
"NAMPT"	"NAMPT"	0.940783137725725	-1.03939627607717	-0.275472869564385	0.234187288209427	"S01"	0.940783137725725	"IS01"
"DPYSL2"	"DPYSL2"	0.940282402783737	-0.730359473363699	-0.371022500601548	-0.00554245316498545	"S01"	0.940282402783737	"IS01"
"SPIRE1"	"SPIRE1"	0.939555545744021	-1.08447636197464	-0.0761731652081033	0.0434564286891132	"S01"	0.939555545744021	"IS01"
"GRIN2D"	"GRIN2D"	0.938596752290673	-1.26845760191498	0.0660837706176706	0.0831386387764478	"S01"	0.938596752290673	"IS01"
"ACADVL"	"ACADVL"	0.929662066726399	-0.252307535088978	-0.68364912101084	-0.16040875308197	"S01"	0.929662066726399	"IS01"
